Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,39,1,0,420,4,2,4,4,4,4,2,4,4,4,4,4,9,2.0,0
0,32,1,0,759,2,2,3,2,5,3,2,2,3,3,4,3,48,61.0,0
0,23,1,0,261,3,3,3,3,4,3,1,5,5,2,1,3,2,7.0,0
1,48,0,1,587,2,2,4,2,4,4,2,5,3,2,3,4,0,0.0,0
1,45,0,1,1034,1,0,2,5,4,5,5,0,5,3,5,4,1,0.0,0
0,36,1,2,746,2,3,2,3,3,2,3,2,5,4,5,2,0,0.0,0
1,46,1,2,3703,2,3,2,4,3,1,1,1,2,3,1,3,37,42.0,0
0,22,1,0,261,4,4,2,4,2,2,3,5,4,4,4,2,37,34.0,0
1,45,0,0,342,3,3,4,3,4,4,5,3,2,1,1,4,39,19.0,0
1,63,0,0,649,3,3,2,2,4,2,2,3,2,3,2,2,0,0.0,0
1,60,1,2,765,4,4,4,4,4,4,4,4,4,2,4,4,0,0.0,0
1,33,0,0,1947,3,3,3,3,3,3,4,4,5,4,5,3,0,6.0,0
1,8,1,2,3183,2,5,2,2,2,2,4,2,3,2,3,2,0,0.0,0
0,37,1,2,1846,1,1,4,1,2,4,5,5,5,4,4,4,0,16.0,0
1,51,0,0,214,2,2,2,4,5,2,2,2,2,5,2,5,0,0.0,0
1,70,0,0,334,1,1,2,3,4,5,5,1,5,2,5,2,0,0.0,0
0,26,1,0,854,2,2,1,2,1,1,2,4,4,1,3,1,0,29.0,0
0,27,1,0,1262,4,4,5,4,3,5,2,2,4,4,4,5,0,0.0,0
0,26,1,0,205,1,2,4,2,4,4,2,1,1,3,5,4,0,0.0,0
0,45,1,1,925,3,3,4,3,4,4,3,1,4,1,4,4,95,113.0,0
1,27,0,0,2296,3,2,2,5,5,3,3,3,4,5,3,5,132,167.0,0
1,28,1,2,1551,2,2,2,2,2,2,3,3,4,2,3,2,13,6.0,0
0,50,1,2,234,1,1,3,1,3,3,3,1,3,1,4,3,4,9.0,0
0,38,1,2,997,2,2,4,2,4,4,3,2,4,4,5,4,10,0.0,0
0,23,1,0,615,3,3,1,3,1,1,4,5,1,4,2,1,68,44.0,0
1,36,0,0,1814,2,2,2,2,2,2,5,5,3,5,4,2,0,5.0,0
1,59,0,0,1190,3,3,5,5,5,2,2,3,2,4,2,5,6,0.0,0
1,51,1,0,73,3,2,3,3,3,4,3,3,3,3,4,3,152,160.0,0
0,38,1,1,456,4,4,3,4,3,3,5,1,5,3,1,3,28,22.0,0
1,47,1,0,919,4,3,4,4,4,4,3,1,3,1,4,4,5,0.0,0
1,54,1,1,516,3,1,4,3,4,3,3,3,3,3,3,3,0,0.0,0
1,41,0,0,337,2,2,2,2,5,2,5,5,4,4,4,2,4,0.0,0
1,21,0,0,746,2,2,5,2,5,5,2,3,5,4,3,5,32,21.0,0
0,30,1,0,878,4,4,3,4,5,3,3,1,3,5,4,3,0,0.0,0
1,33,1,1,2072,3,2,3,3,3,3,1,2,3,1,3,3,9,0.0,0
1,46,1,0,472,2,4,5,4,4,1,1,2,1,1,1,1,13,0.0,0
1,30,1,1,2640,1,2,1,1,1,3,5,4,4,1,3,1,0,6.0,0
0,40,1,0,799,1,1,5,1,5,5,1,2,3,3,4,5,64,63.0,0
1,48,1,2,2676,3,4,4,4,3,3,3,3,3,3,3,2,0,0.0,0
1,17,0,0,361,2,2,2,2,4,2,4,4,5,5,5,2,0,6.0,0
1,36,0,0,913,4,4,3,4,3,3,5,4,4,4,4,3,6,13.0,0
1,27,1,2,3481,2,5,2,2,2,2,2,1,4,4,3,2,86,106.0,0
1,11,0,0,1542,4,4,2,4,2,2,4,5,3,4,4,2,0,0.0,0
1,49,1,2,2909,3,4,2,2,3,3,3,3,3,4,3,3,0,2.0,0
1,26,1,2,3265,2,1,2,2,2,2,4,3,3,3,3,2,15,17.0,0
1,67,0,0,1607,2,2,4,2,3,4,4,2,3,5,5,4,0,0.0,0
1,58,1,0,460,4,2,2,2,1,4,4,4,4,3,4,2,31,92.0,0
1,41,1,0,1127,1,2,1,2,1,1,3,2,3,1,4,1,0,0.0,0
1,11,0,0,1671,2,2,3,2,3,3,1,1,4,1,4,3,0,0.0,0
0,29,1,2,696,3,3,1,3,1,1,3,3,5,3,4,1,0,0.0,0
1,18,0,0,1744,2,2,1,2,3,1,1,1,4,3,2,1,0,0.0,0
0,39,1,2,204,2,2,4,2,4,4,3,2,5,5,4,4,0,0.0,0
1,36,1,2,1623,2,4,2,3,3,2,2,2,2,3,2,1,0,0.0,0
1,13,0,0,1192,3,3,4,3,4,4,1,5,3,2,4,4,0,9.0,0
1,16,1,0,1096,3,4,3,3,3,3,3,3,3,4,4,3,29,39.0,0
0,75,1,1,125,1,2,1,1,1,1,5,5,5,2,2,1,0,0.0,0
1,48,1,0,279,3,5,3,3,3,3,3,3,3,2,3,3,7,2.0,0
1,29,0,1,356,4,4,3,4,3,3,3,2,5,4,5,3,39,30.0,0
0,22,1,2,588,2,3,2,3,2,2,3,5,4,2,4,2,0,0.0,0
0,36,1,0,398,3,3,1,3,1,1,1,2,1,4,1,1,0,0.0,0
0,37,1,0,347,4,4,2,4,1,2,3,5,3,3,4,2,0,0.0,0
0,16,1,0,395,1,1,1,1,1,1,1,5,3,1,3,1,4,12.0,0
1,11,0,0,341,1,1,4,1,4,4,4,5,4,4,4,4,0,0.0,0
1,40,1,2,733,1,3,2,4,3,1,1,1,1,2,1,4,0,0.0,0
0,30,1,0,384,3,4,1,4,1,1,1,5,3,2,4,1,30,15.0,0
1,9,0,0,1608,3,3,4,3,4,4,4,4,3,4,4,4,13,0.0,0
1,53,1,0,2400,1,3,2,1,2,2,1,1,1,4,2,2,0,0.0,0
1,16,0,1,821,2,2,5,2,5,5,4,1,2,3,2,5,0,0.0,0
0,24,1,0,1050,1,1,5,1,5,5,1,2,1,2,2,5,13,3.0,0
1,44,1,2,222,1,3,3,2,2,5,5,4,1,1,5,3,0,9.0,0
0,50,1,1,876,1,1,5,1,5,5,4,4,4,3,3,5,0,10.0,0
1,47,1,2,1504,3,1,4,3,4,3,3,3,3,4,3,2,0,0.0,0
1,21,0,0,632,1,1,2,1,4,2,4,2,5,4,5,2,9,0.0,0
1,17,0,0,222,2,2,4,2,4,4,3,2,4,2,4,4,0,0.0,0
1,70,0,0,1076,4,4,5,4,5,4,4,4,5,4,4,4,18,21.0,0
1,26,0,2,763,1,1,5,1,5,5,5,2,5,3,4,5,0,0.0,0
1,8,0,0,430,3,3,4,3,4,4,3,1,3,1,2,4,0,0.0,0
0,37,1,1,297,1,1,4,1,2,4,5,2,1,4,2,4,0,0.0,0
1,68,0,1,575,2,2,4,2,4,4,3,3,4,5,5,4,0,0.0,0
1,76,1,2,579,5,2,1,4,3,5,5,4,5,2,5,1,0,0.0,0
0,29,1,0,1310,1,1,4,1,4,4,4,5,3,1,3,4,0,0.0,0
0,27,1,0,280,2,2,3,2,3,3,5,3,3,3,4,3,0,0.0,0
1,56,0,0,957,3,3,2,5,5,4,4,3,1,4,4,3,0,0.0,0
0,33,1,2,321,1,1,5,1,5,5,3,2,5,3,5,5,0,0.0,0
1,12,0,0,170,3,3,4,3,4,4,3,3,5,4,4,4,90,86.0,0
1,63,0,2,2688,1,1,1,3,3,5,1,4,5,3,4,3,0,20.0,0
1,60,0,0,197,3,3,3,3,1,3,5,4,5,3,5,3,0,0.0,0
1,46,1,0,862,4,1,4,2,1,4,4,4,4,3,4,2,0,9.0,0
1,26,0,1,937,3,3,1,3,1,1,2,1,3,5,5,1,20,2.0,0
1,21,1,0,677,1,1,1,1,2,1,4,4,4,1,3,1,0,24.0,0
1,28,0,0,1020,3,3,3,3,3,3,4,4,4,4,4,3,0,0.0,0
1,48,1,0,1709,3,3,3,3,3,3,2,5,4,4,4,3,78,69.0,0
0,35,1,2,2586,2,2,2,2,4,3,3,5,5,4,3,4,72,94.0,0
1,73,1,2,2736,1,5,2,3,2,1,1,1,1,4,1,3,0,0.0,0
1,34,0,0,802,1,1,1,1,1,1,3,2,3,1,4,1,0,0.0,0
1,53,0,0,646,2,2,3,3,4,1,1,2,1,2,1,2,0,0.0,0
1,15,0,0,2342,2,2,4,2,4,4,1,4,2,1,3,4,1,6.0,0
0,50,1,0,479,2,3,3,3,5,3,2,3,3,2,4,3,1,12.0,0
1,32,1,1,1250,2,4,2,2,2,1,4,3,4,2,4,2,105,155.0,0
0,20,1,0,895,3,2,1,2,1,1,1,3,3,3,4,1,119,114.0,0
0,34,1,2,332,2,2,2,2,2,2,3,5,4,5,5,2,33,44.0,0
1,71,1,0,271,4,3,4,4,4,4,1,1,3,4,3,4,23,6.0,0
1,64,0,0,237,3,3,5,3,3,5,4,5,5,4,5,5,0,0.0,0
0,40,1,1,689,1,0,3,0,3,3,1,1,4,3,4,3,0,1.0,0
1,45,0,0,224,1,1,3,1,3,3,3,3,5,4,4,3,9,11.0,0
1,50,1,2,1739,4,1,1,4,4,4,4,4,4,2,4,3,0,0.0,0
0,39,1,0,326,2,2,2,2,2,2,1,5,3,2,4,2,0,0.0,0
1,38,0,0,116,3,0,1,0,1,1,2,3,3,3,3,1,0,0.0,0
1,59,0,0,719,3,3,4,4,5,2,2,3,2,4,2,5,0,11.0,0
0,42,1,0,383,3,3,5,3,5,5,2,3,4,1,3,5,0,0.0,0
1,18,1,2,2334,1,3,1,1,1,1,1,5,4,4,4,1,0,0.0,0
0,44,1,2,1164,4,4,3,4,3,3,3,2,5,5,5,3,10,0.0,0
0,23,1,0,602,2,2,4,2,4,4,1,4,2,2,3,4,0,0.0,0
0,35,1,2,1737,3,3,4,3,4,4,3,2,3,3,4,4,0,0.0,0
1,41,0,0,73,1,1,3,1,3,3,5,1,4,2,4,3,4,0.0,0
1,54,0,2,1124,3,3,3,4,4,1,1,3,1,5,1,3,0,0.0,0
1,43,0,0,337,4,4,1,4,1,1,4,2,5,5,5,1,13,6.0,0
0,36,1,0,672,3,3,3,3,2,3,2,3,3,3,3,3,0,0.0,0
1,25,0,0,491,4,4,2,4,2,2,1,4,2,1,5,2,3,54.0,0
1,33,0,0,483,3,3,5,3,5,5,5,5,4,3,4,5,96,92.0,0
0,36,1,0,228,4,4,3,4,3,3,3,5,5,4,1,3,0,0.0,0
1,42,1,0,283,2,4,3,4,4,2,2,2,2,4,2,1,17,14.0,0
0,22,1,0,588,2,3,3,3,3,3,4,2,4,4,5,3,0,0.0,0
1,47,0,0,436,4,4,3,4,3,3,4,4,5,3,4,3,0,0.0,0
0,28,1,0,531,3,3,3,3,3,3,2,2,3,3,2,3,0,0.0,0
1,46,1,0,160,4,5,4,4,4,4,1,2,4,3,4,4,0,0.0,0
1,41,1,2,3650,3,2,5,2,2,3,3,3,3,3,3,1,0,0.0,0
1,24,0,0,2288,2,3,1,3,1,1,1,3,3,4,2,1,0,0.0,0
1,49,0,0,1005,2,2,3,2,3,3,1,4,3,2,3,3,119,114.0,0
1,47,1,0,957,3,1,2,4,3,3,3,3,3,2,3,1,45,39.0,0
1,52,0,0,196,1,1,3,4,4,2,2,1,2,3,2,3,0,0.0,0
0,22,1,0,248,1,1,2,1,2,2,5,4,4,3,5,2,11,4.0,0
0,23,1,0,581,2,2,5,2,2,5,3,2,2,1,4,5,2,0.0,0
1,50,1,2,1877,2,4,5,4,4,2,2,2,2,1,2,4,0,0.0,0
0,17,1,0,468,2,2,5,2,5,5,1,5,5,4,5,5,1,0.0,0
0,43,1,0,700,2,2,4,2,1,4,4,1,2,2,3,4,0,0.0,0
1,39,1,2,821,1,3,1,4,4,1,1,1,1,1,1,3,12,32.0,0
1,36,1,0,404,4,5,4,4,4,4,1,4,3,3,4,4,45,51.0,0
1,47,1,0,1547,4,2,4,3,3,4,4,4,4,2,4,1,23,0.0,0
1,24,0,0,546,4,4,3,4,3,3,4,1,4,4,3,3,0,9.0,0
1,53,0,0,184,3,3,2,3,2,2,4,4,4,3,4,2,0,0.0,0
1,42,0,0,589,4,4,3,4,5,2,2,4,2,3,2,4,17,15.0,0
1,34,0,2,1084,2,2,4,5,5,5,5,2,5,3,5,4,2,0.0,0
1,32,0,0,449,2,2,3,2,2,3,3,3,4,4,5,3,7,1.0,0
1,31,1,2,1682,4,1,4,4,4,4,4,4,3,4,4,4,10,9.0,0
1,34,0,0,189,3,3,1,3,1,1,4,2,3,3,4,1,1,0.0,0
0,24,1,0,711,1,1,4,1,4,4,5,2,5,4,5,4,0,0.0,0
1,54,0,0,1192,1,1,3,1,4,3,4,5,4,5,4,3,1,3.0,0
1,44,0,0,147,4,0,2,0,5,2,5,4,2,4,1,2,0,0.0,0
1,10,0,0,590,3,3,3,3,1,3,4,4,5,5,4,3,0,0.0,0
0,23,1,0,693,2,2,3,2,3,3,2,4,3,2,4,3,3,1.0,0
1,11,0,0,1127,3,3,5,3,5,5,5,3,5,3,4,5,0,11.0,0
1,69,0,2,399,3,3,1,3,3,2,2,3,2,1,2,1,0,16.0,0
1,8,1,1,2586,2,5,2,2,2,1,1,2,4,2,3,2,39,5.0,0
1,43,1,2,1450,2,5,1,2,3,2,2,2,2,2,2,1,34,4.0,0
1,13,0,0,1249,2,2,1,2,1,1,4,2,4,3,4,1,0,0.0,0
1,68,0,0,770,4,4,5,4,5,5,4,3,5,4,5,5,45,38.0,0
1,65,0,0,2296,1,2,4,5,4,5,5,2,5,5,5,3,0,0.0,0
1,58,0,0,370,3,3,2,3,3,1,1,3,1,3,1,2,0,1.0,0
1,67,0,0,270,1,1,3,1,3,3,4,3,5,4,4,3,0,2.0,0
0,27,1,0,719,2,2,4,2,4,4,1,3,3,2,3,4,100,0.0,0
1,58,1,1,542,3,3,3,3,3,3,1,1,3,2,3,3,3,0.0,0
1,58,0,1,802,2,2,5,2,5,5,4,4,4,3,4,5,0,0.0,0
1,49,0,0,622,3,3,5,5,5,3,3,3,3,5,3,5,0,0.0,0
1,15,0,0,391,3,3,5,3,1,5,3,4,3,2,4,5,21,15.0,0
1,18,0,0,432,4,4,3,4,3,3,4,4,4,4,4,3,0,0.0,0
0,29,1,0,1052,3,3,4,3,4,4,1,3,3,4,1,4,3,7.0,0
0,43,1,0,370,2,2,3,2,3,3,2,5,3,3,4,3,0,10.0,0
1,40,0,0,395,3,3,1,3,1,1,5,5,5,5,5,1,0,0.0,0
1,47,0,0,1506,4,4,4,4,3,3,1,1,5,3,5,3,163,158.0,0
1,58,1,0,391,2,3,4,3,2,2,2,2,2,1,2,1,0,0.0,0
1,43,0,1,616,2,2,1,3,2,5,5,2,5,2,5,3,12,10.0,0
1,57,0,0,633,1,1,5,5,4,2,2,1,3,4,2,4,4,0.0,0
1,14,0,1,397,1,1,2,1,2,2,3,5,5,5,4,2,88,86.0,0
0,20,1,0,1060,2,2,5,2,5,5,1,2,4,3,4,5,0,0.0,0
1,66,1,0,2125,4,4,4,2,3,4,4,4,4,1,4,3,1,0.0,0
1,56,0,0,1167,4,4,4,4,4,4,4,4,5,4,5,4,0,8.0,0
1,45,1,2,140,3,1,4,3,3,3,3,3,3,3,3,3,4,0.0,0
1,50,0,0,189,2,2,5,4,4,1,1,2,1,5,1,5,0,0.0,0
1,43,0,2,383,1,1,2,4,1,3,3,1,4,5,3,5,1,9.0,0
1,56,1,2,3911,2,1,4,2,3,2,2,2,2,1,2,4,21,15.0,0
0,31,1,2,1061,2,1,3,1,3,3,1,4,4,4,4,3,39,37.0,0
1,49,0,0,331,2,2,4,2,1,4,4,4,4,5,5,4,0,14.0,0
1,43,0,0,414,2,2,2,2,2,2,4,3,3,2,5,2,109,132.0,0
1,37,0,0,954,3,4,2,4,2,2,4,5,3,1,3,2,0,25.0,0
1,46,1,2,1850,1,3,3,3,2,1,1,1,1,2,1,1,0,7.0,0
1,29,0,0,301,2,2,3,2,3,3,5,3,5,4,4,3,30,17.0,0
1,32,0,0,423,1,1,3,1,3,3,1,2,4,2,4,3,1,0.0,0
0,33,1,2,606,2,2,3,2,3,3,4,2,4,4,4,3,7,0.0,0
1,70,0,1,1120,3,3,1,3,1,1,2,1,4,4,3,1,86,71.0,0
1,27,0,0,2139,1,1,5,1,5,5,4,3,3,3,5,5,34,3.0,0
0,35,1,0,679,1,0,3,0,3,3,1,1,3,2,4,3,91,85.0,0
0,32,1,2,872,4,4,4,4,5,4,4,4,5,5,4,4,7,10.0,0
1,19,0,0,283,1,1,4,1,4,4,3,2,4,1,4,4,0,3.0,0
1,49,1,2,141,2,1,5,4,3,3,3,3,2,4,3,1,61,58.0,0
1,49,1,2,761,2,5,1,3,3,2,2,2,2,4,2,4,0,9.0,0
1,43,1,2,3386,3,2,1,3,4,3,3,3,3,3,3,2,24,10.0,0
1,11,0,0,731,1,1,3,1,3,3,4,3,4,4,4,3,85,78.0,0
1,23,1,2,2309,2,3,2,3,2,2,1,3,4,1,4,2,0,0.0,0
1,61,0,1,369,3,3,4,3,5,4,4,1,4,1,2,4,44,50.0,0
1,18,0,0,986,3,3,3,3,3,3,4,4,5,4,5,3,0,0.0,0
1,33,1,2,2143,3,4,1,3,1,2,3,4,4,1,3,1,138,129.0,0
0,49,1,2,314,3,3,5,3,1,5,3,3,5,5,5,5,0,0.0,0
1,51,0,0,163,3,3,4,5,5,5,5,3,5,5,5,5,0,0.0,0
1,37,1,0,373,4,4,4,4,4,4,5,5,4,2,4,4,11,0.0,1
1,53,1,2,3062,1,1,2,5,4,4,4,4,4,3,4,3,41,44.0,1
1,50,1,2,414,2,2,4,4,5,4,4,4,4,3,4,3,3,5.0,1
1,51,1,2,3491,4,3,5,4,4,5,5,5,5,3,5,3,26,0.0,1
1,43,1,2,1379,2,2,4,5,5,5,5,5,5,3,5,5,31,17.0,1
1,54,1,0,308,5,5,1,5,5,5,5,5,5,3,5,5,0,0.0,1
1,20,1,2,2370,2,2,3,3,3,3,5,4,5,3,5,3,60,0.0,1
1,23,1,2,1665,1,1,5,5,5,5,5,2,5,5,4,5,1,0.0,1
1,57,1,2,369,2,2,4,4,5,5,5,5,5,3,5,3,35,26.0,1
1,33,1,2,1199,2,2,5,5,5,5,5,3,3,3,4,5,0,0.0,1
0,23,1,0,1169,5,5,2,5,2,2,4,1,4,3,5,2,0,1.0,1
1,59,1,2,1947,4,4,5,3,4,4,4,4,4,3,4,3,46,75.0,1
1,36,1,0,280,4,1,4,4,4,4,1,3,1,4,2,4,10,10.0,1
1,44,1,2,1372,3,3,5,5,5,3,4,5,4,5,3,5,394,407.0,1
1,59,1,2,1262,5,5,3,4,5,3,3,4,3,4,3,4,0,0.0,1
0,28,1,2,1121,5,5,3,5,4,3,3,2,4,5,4,3,6,31.0,1
0,45,1,0,622,0,0,3,0,3,3,3,2,3,2,2,3,75,69.0,1
1,35,1,2,264,2,2,2,5,4,4,4,4,4,5,4,5,2,7.0,1
1,33,1,0,253,5,5,5,5,5,5,3,2,2,1,2,5,36,29.0,1
1,56,1,0,936,3,1,1,4,3,3,3,3,3,1,3,1,66,57.0,1
1,44,1,2,3452,4,4,3,5,5,4,4,5,4,3,4,3,12,0.0,1
1,47,1,2,1582,3,3,5,4,4,4,4,4,4,5,4,4,0,0.0,1
1,7,1,2,1020,1,1,4,4,4,4,3,5,4,4,4,4,0,0.0,1
1,30,1,2,602,4,3,4,4,4,4,3,4,5,4,5,4,20,17.0,1
0,21,1,2,1947,5,5,4,5,4,4,4,5,4,5,5,4,1,9.0,1
0,22,1,0,1214,5,5,1,5,1,1,4,1,4,2,4,1,0,0.0,1
1,58,1,0,978,4,5,4,4,4,4,2,1,4,3,5,4,0,0.0,1
1,49,1,2,2843,1,1,4,4,5,4,4,4,4,5,4,4,58,35.0,1
0,23,1,2,255,5,5,1,5,1,1,5,5,5,5,5,1,0,0.0,1
1,55,1,2,2542,5,5,2,5,5,4,4,4,4,5,4,5,0,8.0,1
1,47,1,2,3345,5,5,2,4,4,4,4,4,4,5,4,3,0,0.0,1
1,50,1,0,817,4,2,4,4,4,4,4,2,4,4,5,4,1,0.0,1
1,48,1,2,3896,2,2,4,5,4,5,5,5,5,4,5,5,37,26.0,1
1,47,1,2,482,2,2,5,4,5,4,4,4,4,5,4,4,9,0.0,1
1,39,1,2,696,2,3,2,5,4,4,4,4,4,5,4,4,9,13.0,1
1,46,1,2,2633,5,5,4,5,5,3,3,4,3,3,3,5,0,0.0,1
1,48,1,2,3959,5,5,1,4,5,5,5,5,5,2,5,3,0,0.0,1
1,40,1,0,187,4,4,4,4,4,4,2,1,4,3,5,4,1,37.0,1
1,49,1,0,641,5,1,5,5,5,5,2,1,3,2,3,5,37,34.0,1
1,24,1,2,1844,4,4,4,4,4,4,4,5,1,3,1,4,0,0.0,1
0,27,1,0,641,5,4,2,4,2,2,1,1,3,4,1,2,0,0.0,1
1,51,1,2,1460,5,5,5,5,4,5,5,5,5,4,5,3,0,0.0,1
1,48,1,2,3489,0,0,2,5,4,1,1,1,1,5,1,5,0,0.0,1
1,60,1,2,342,3,2,3,5,4,5,5,5,5,4,5,5,5,2.0,1
1,27,1,0,526,0,0,2,3,2,2,3,1,4,3,4,2,16,2.0,1
1,42,1,2,3998,3,3,4,4,4,5,5,5,5,5,5,3,32,34.0,1
1,47,1,2,1303,5,5,3,4,5,3,3,4,3,5,3,3,0,4.0,1
1,51,1,2,600,3,1,4,4,5,4,4,4,4,5,4,3,0,0.0,1
1,48,1,2,547,1,2,5,4,4,5,5,5,5,5,5,5,0,0.0,1
1,39,1,2,632,1,1,4,4,5,3,3,4,3,3,3,5,0,0.0,1
1,43,1,2,442,4,2,5,5,4,4,4,5,4,5,4,3,2,4.0,1
1,66,1,2,190,0,0,3,1,2,3,3,3,3,1,3,1,0,0.0,1
1,48,1,2,1012,5,5,5,4,5,4,4,4,4,4,4,4,10,6.0,1
1,46,1,2,255,0,0,4,5,4,2,2,1,1,5,2,5,0,4.0,1
1,50,1,0,1452,4,5,4,4,4,4,3,5,4,2,5,4,13,1.0,1
1,21,1,2,919,3,3,3,3,3,3,3,4,5,5,5,3,0,0.0,1
1,31,1,2,3366,1,1,5,5,5,5,2,4,1,4,5,5,0,0.0,1
0,18,1,0,650,4,4,4,4,4,4,4,2,4,3,5,4,0,0.0,1
1,52,1,2,759,2,2,3,5,4,5,5,5,5,5,5,4,4,0.0,1
1,40,1,2,3572,3,3,4,2,2,5,5,5,5,1,5,3,19,9.0,1
1,50,1,2,631,5,5,5,4,5,5,5,5,5,3,5,5,2,2.0,1
1,59,1,2,1943,4,4,3,4,5,5,5,5,4,4,5,3,0,0.0,1
1,41,1,2,329,5,5,1,1,5,4,4,4,4,4,4,2,0,0.0,1
1,35,1,2,1912,5,5,1,4,5,5,5,5,5,2,5,2,0,4.0,1
1,53,1,2,2166,4,4,5,3,4,4,4,4,4,2,4,5,0,0.0,1
1,37,1,0,261,4,5,4,4,4,4,5,5,1,1,5,4,0,0.0,1
1,32,1,2,1620,2,2,5,5,5,5,3,5,5,4,5,5,15,47.0,1
1,40,1,2,674,1,1,4,4,3,5,5,5,5,5,5,5,0,0.0,1
1,47,1,2,2417,5,5,4,4,4,4,4,4,4,4,4,3,4,7.0,1
1,49,0,0,861,0,1,4,1,4,4,2,1,4,4,3,4,0,0.0,1
1,25,1,2,1927,2,2,4,4,4,4,5,5,3,4,4,4,0,0.0,1
1,68,1,2,3577,4,4,5,4,5,4,4,4,4,5,4,3,0,0.0,1
0,28,1,2,1258,4,5,2,5,2,2,3,5,5,3,4,2,0,0.0,1
1,30,1,2,1967,2,5,3,4,3,3,3,2,5,3,5,3,0,0.0,1
1,54,1,2,2504,1,1,4,4,4,3,4,4,4,4,5,4,159,140.0,1
1,59,1,2,794,2,2,2,4,4,5,5,5,5,4,5,5,0,0.0,1
1,33,1,2,2465,4,4,2,2,2,2,5,4,5,3,5,2,0,0.0,1
0,20,1,2,436,4,5,2,5,2,2,3,3,5,5,5,2,0,0.0,1
0,21,1,0,192,4,4,1,4,4,1,5,4,4,5,4,1,0,0.0,1
0,38,1,0,1187,5,4,2,4,2,2,1,2,2,4,3,2,0,0.0,1
1,52,0,0,1825,4,4,3,5,4,2,2,4,2,3,2,5,0,0.0,1
1,31,1,2,1549,2,2,4,4,4,4,5,2,5,3,2,4,0,0.0,1
1,34,1,2,2306,3,3,2,5,5,4,4,4,4,3,4,3,4,0.0,1
1,18,1,0,2402,5,2,5,5,5,5,3,1,3,2,5,5,15,0.0,1
1,46,1,2,2640,5,5,2,3,5,4,4,4,4,5,4,5,50,9.0,1
1,26,1,2,1671,3,2,5,5,5,5,5,2,3,4,5,5,0,0.0,1
1,33,1,0,173,5,4,5,5,5,5,4,4,1,4,4,5,25,41.0,1
1,52,1,1,433,4,5,5,4,5,4,4,4,4,3,4,2,0,10.0,1
1,57,1,2,2694,1,4,5,4,4,5,5,4,5,5,5,4,0,0.0,1
1,36,1,0,188,4,4,4,4,4,4,3,2,5,4,4,4,0,0.0,1
1,52,1,0,206,4,5,3,4,3,4,4,4,4,2,4,5,0,0.0,1
1,44,1,0,419,5,2,1,1,4,5,5,5,5,4,5,2,0,0.0,1
1,31,1,2,2824,1,4,5,5,5,5,2,1,3,3,5,5,7,0.0,1
1,52,1,2,3463,1,1,2,5,5,5,5,5,5,5,5,3,0,0.0,1
1,67,1,2,1009,1,1,4,5,4,5,5,5,5,3,5,5,0,0.0,1
1,24,1,1,1249,4,2,4,4,3,4,1,5,2,3,4,4,23,59.0,1
0,42,1,1,194,5,5,4,5,4,4,2,5,5,3,4,4,0,12.0,1
1,40,1,2,236,4,3,3,4,4,4,4,4,4,3,4,5,0,0.0,1
1,47,1,2,236,3,3,4,4,4,5,5,5,5,4,5,3,0,0.0,1
1,44,1,2,2118,3,3,2,4,4,4,4,4,4,5,4,5,0,0.0,1
1,55,1,2,1711,1,1,2,5,4,4,4,4,4,3,4,3,0,0.0,1
0,42,1,2,762,3,3,2,3,2,2,3,2,5,4,4,2,2,21.0,1
1,44,1,2,2380,0,0,4,4,5,5,5,5,5,4,5,5,0,0.0,1
0,25,1,0,680,4,4,4,4,4,4,2,1,2,2,3,4,0,8.0,1
1,50,1,2,295,5,5,4,5,5,4,4,5,4,5,4,5,0,0.0,1
1,60,1,2,737,3,1,4,4,4,4,4,4,4,5,4,5,0,10.0,1
1,47,1,0,521,2,1,2,2,2,2,4,4,5,3,2,2,0,0.0,1
1,48,1,0,230,4,4,2,5,1,4,4,4,4,4,4,5,12,18.0,1
1,50,1,0,216,5,2,5,5,5,5,3,2,3,4,1,5,0,0.0,1
1,51,0,0,223,5,5,4,4,4,3,3,5,3,4,3,3,0,0.0,1
1,42,1,2,473,2,2,1,1,1,4,4,4,4,2,4,3,0,0.0,1
1,44,1,2,2539,1,1,3,3,5,2,2,2,2,2,2,5,0,0.0,1
1,15,1,2,3709,5,5,5,5,5,5,4,3,4,5,5,5,0,22.0,1
1,44,1,2,371,1,1,4,4,5,3,3,3,3,4,3,4,0,0.0,1
1,50,1,1,2496,5,5,5,5,5,5,1,5,5,5,4,5,0,0.0,1
1,48,1,2,2519,4,4,3,4,4,3,3,4,3,5,3,5,0,0.0,1
1,43,1,2,1634,3,3,5,5,4,5,5,5,4,4,5,4,0,0.0,1
1,37,1,2,2556,5,5,4,4,4,4,4,4,4,2,4,5,0,0.0,1
1,58,1,2,2052,4,4,2,4,4,4,4,4,4,4,4,3,3,15.0,1
1,25,1,2,954,3,3,4,4,4,4,2,3,2,1,1,4,0,0.0,1
1,55,1,0,588,4,5,4,4,4,4,2,5,1,1,2,4,26,19.0,1
0,45,1,2,351,4,4,1,4,1,1,3,2,3,4,3,1,19,12.0,1
